stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
525010,52-010,V.-Crêpes / Lagueux,,46.690017,-71.366018,,,,,
525020,52-020,V.-Crêpes - arrêt T25-0020,,46.690774,-71.363224,,,,,
525040,52-040,V.-Crêpes - arrêt T25-0040,,46.692844,-71.356766,,,,,
525060,52-060,V.-Crêpes - arrêt T25-0060,,46.694098,-71.352595,,,,,
525080,52-080,V.-Crêpes - arrêt T25-0080,,46.694728,-71.348141,,,,,
525090,52-090,V.-Crêpes - arrêt T25-0090,,46.695576,-71.344577,,,,,
525100,52-100,V.-Crêpes - arrêt T25-0100,,46.696892,-71.339886,,,,,
525110,52-110,V.-Crêpes - arrêt T25-0110,,46.697754,-71.337190,,,,,
525120,52-120,V.-Crêpes - arrêt T25-0120,,46.699365,-71.330876,,,,,
525130,52-130,V.-Crêpes - arrêt T25-0130,,46.702415,-71.324498,,,,,
525150,52-150,V.-Crêpes - arrêt T25-0150,,46.705734,-71.317638,,,,,
525145,52-145,V.-Crêpes - arrêt T25-0145,,46.705735,-71.317877,,,,,
525125,52-125,V.-Crêpes - arrêt T25-0125,,46.702454,-71.324691,,,,,
525115,52-115,V.-Crêpes - arrêt T25-0115,,46.699439,-71.330986,,,,,
525105,52-105,V.-Crêpes - arrêt T25-0105,,46.697835,-71.337159,,,,,
525095,52-095,V.-Crêpes - arrêt T25-0095,,46.696927,-71.340052,,,,,
525085,52-085,V.-Crêpes - arrêt T25-0085,,46.695636,-71.344694,,,,,
525075,52-075,V.-Crêpes - arrêt T25-0075,,46.694794,-71.348308,,,,,
525055,52-055,V.-Crêpes - arrêt T25-0055,,46.694186,-71.352573,,,,,
525035,52-035,V.-Crêpes - arrêt T25-0035,,46.692899,-71.356937,,,,,
525015,52-015,V.-Crêpes - arrêt T25-0015,,46.690888,-71.363165,,,,,
525005,52-005,V.-Crêpes / Lagueux,,46.690029,-71.366434,,,,,
5403,5403,5e Rue / Taniata,,46.743585,-71.224391,,,,,
7359,7359,des Genévriers / M.-Victorin,,46.712798,-71.356415,,,,,
990113,,Sainte-Foy / Marois,,46.791562,-71.262039,,,,,
990114,,Sainte-Foy / Marois,,46.791803,-71.261551,,,,,
3499,3499,du P.-Kennedy / W.-Hallé,,46.785416,-71.161927,,,,,
3500,3500,du P.-Kennedy / W.-Hallé,,46.785464,-71.162551,,,,,
5418,5418,Beaumont / de St-Romuald,,46.748856,-71.226021,,,,,
1065,1065,des Riveurs - arrêt 1065,,46.815837,-71.112161,,,,,2
1066,1066,des Riveurs - arrêt 1066,,46.816067,-71.112814,,,,,2
7279,7279,de l'Estran / des Aigrettes,,46.729081,-71.312381,,,,,
7280,7280,de l'Estran / Marie-Victorin,,46.728543,-71.311782,,,,,
7844,7844,J.-Demers / S.-M.-Chartrand,,46.726173,-71.308158,,,,,
7851,7851,J.-Demers / des Rivières,,46.719969,-71.299151,,,,,
6730,6730,des Églises / de l'E.-Vive,,46.716330,-71.269947,,,,,
3947,3947,des Îles / G.-Couture,,46.769471,-71.201184,,,,,
990102,99-102,Hochelaga / Lavigerie,,46.766853,-71.296194,,,,,
990101,99-101,Hochelaga / Lavigerie,,46.766662,-71.295820,,,,,
990103,99-103,de l'Église / W.-Légaré,,46.769519,-71.292149,,,,,
990104,99-104,de l'Église / W.-Légaré,,46.769738,-71.292586,,,,,
990106,99-106,de l'Église / R.-Beaudin,,46.772144,-71.296050,,,,,
990105,99-105,de l'Église / L'Isle-Dieu,,46.772726,-71.296694,,,,,
3001,3001,Terminus de la Traverse,,46.810224,-71.187748,,,,,1
3002,3002,Station L'Anglicane,,46.808212,-71.184718,,,,,2
3003,3003,Station L'Anglicane,,46.808327,-71.184446,,,,,1
3004,3004,Station M.-Mallet,,46.810987,-71.183209,,,,,2
3005,3005,Station M.-Mallet,,46.810547,-71.183243,,,,,1
3006,3006,Station Collège de Lévis,,46.812784,-71.182082,,,,,1
3007,3007,Station Collège de Lévis,,46.812132,-71.182384,,,,,2
3008,3008,Station H.-Dieu de Lévis,,46.815746,-71.178909,,,,,2
3009,3009,Station H.-Dieu de Lévis,,46.815916,-71.178390,,,,,1
1002,1002,Station de Bienville,,46.818117,-71.175926,,,,,1
1001,1001,Station de Bienville,,46.817777,-71.176057,,,,,2
1006,1006,Station des Laurentides,,46.821306,-71.172201,,,,,1
1005,1005,Station des Laurentides,,46.821425,-71.171826,,,,,1
1008,1008,Station Mercier,,46.823644,-71.168907,,,,,1
1007,1007,Station Mercier,,46.823753,-71.168550,,,,,1
1010,1010,Station Jolliet,,46.825311,-71.166367,,,,,1
1009,1009,Station Jolliet,,46.825471,-71.165801,,,,,1
1012,1012,Station J.-Cartier,,46.824392,-71.164450,,,,,2
1013,1013,Station de la Marine,,46.822726,-71.162333,,,,,2
1014,1014,Station Massé,,46.822857,-71.161664,,,,,2
1015,1015,Station C. de plein air,,46.821604,-71.160555,,,,,2
1016,1016,Station C. de plein air,,46.821398,-71.160120,,,,,1
1017,1017,Station Parc de la paix,,46.819666,-71.160095,,,,,2
1020,1020,Station CHSLD Bellevue,,46.818708,-71.156900,,,,,1
1021,1021,Station du V.-Fort,,46.818193,-71.156027,,,,,2
1022,1022,Station du V.-Fort,,46.818105,-71.155401,,,,,1
1023,1023,Station Cégep de Lévis,,46.816353,-71.153059,,,,,1
1024,1024,Station Cégep de Lévis,,46.816135,-71.152244,,,,,1
1025,1025,Station Aréna A.-Lacroix,,46.814471,-71.151415,,,,,1
1026,1026,Station Aréna A.-Lacroix,,46.813909,-71.152522,,,,,1
1027,1027,Station E.-J.-Massicotte,,46.813370,-71.154870,,,,,1
1028,1028,Station E.-J.-Massicotte,,46.813116,-71.155024,,,,,2
1029,1029,Station M.-Ferron,,46.811311,-71.159437,,,,,1
1030,1030,Station M.-Ferron,,46.810812,-71.159576,,,,,1
3011,3011,Station P.-É.-Borduas,,46.808892,-71.161735,,,,,2
3010,3010,Station P.-É.-Borduas,,46.809139,-71.161139,,,,,2
3013,3013,Station St-Omer,,46.807018,-71.163499,,,,,1
3012,3012,Station St-Omer,,46.805726,-71.164228,,,,,1
3015,3015,Station Desjardins - Le 200,,46.803876,-71.166439,,,,,1
3017,3017,Station Desjardins - Le 150,,46.802842,-71.167568,,,,,1
3014,3014,Station Desjardins - Le 6500,,46.804118,-71.165765,,,,,1
3019,3019,Station de la Coop.-Desjardins,,46.800967,-71.169712,,,,,1
3016,3016,Station Desjardins - Le 6300,,46.802471,-71.167533,,,,,1
3021,3021,Station Galeries Chagnon,,46.798055,-71.173426,,,,,1
3018,3018,Station de la Coop.-Desjardins,,46.800632,-71.169655,,,,,2
20225,02-225,Station St-Édouard,,46.794627,-71.178209,,,,,1
3020,3020,Station Galeries Chagnon,,46.797474,-71.173755,,,,,1
20235,02-235,Station Fortier,,46.791798,-71.182119,,,,,1
20240,02-240,Station St-Édouard,,46.793846,-71.178893,,,,,1
20245,02-245,Station C.-Rodrigue,,46.788742,-71.186412,,,,,1
20250,02-250,Station Lamartine,,46.792033,-71.181424,,,,,1
20255,02-255,Station J.-A.-Vallée,,46.786283,-71.189095,,,,,1
20260,02-260,Station C.-Rodrigue,,46.789399,-71.185096,,,,,1
20270,02-270,Station J.-A.-Vallée,,46.786820,-71.188388,,,,,1
20275,02-275,Station T.-Chapais,,46.780765,-71.192962,,,,,1
20285,02-285,Station Centre R.-Blais,,46.777997,-71.194896,,,,,1
20290,02-290,Station T.-Chapais,,46.780689,-71.192718,,,,,1
20295,02-295,Station Camiré,,46.776362,-71.196034,,,,,1
20300,02-300,Station Centre R.-Blais,,46.777566,-71.194881,,,,,1
20305,02-305,Station Denis,,46.773015,-71.198374,,,,,1
20310,02-310,Station des Rubis,,46.775178,-71.196559,,,,,1
20315,02-315,Station des îles,,46.769038,-71.201180,,,,,2
20320,02-320,Station Denis,,46.773465,-71.197752,,,,,1
20325,02-325,Station Rivière à la Scie,,46.765271,-71.205056,,,,,1
20330,02-330,Station des îles,,46.769028,-71.200834,,,,,2
20335,02-335,Station A.-Plante,,46.763303,-71.210271,,,,,1
20340,02-340,Station Rivière à la Scie,,46.765234,-71.204631,,,,,2
20345,02-345,Station Gravel,,46.762709,-71.213683,,,,,1
20350,02-350,Station A.-Plante,,46.763137,-71.210198,,,,,2
20355,02-355,Station du V.-Moulin,,46.762485,-71.218950,,,,,2
20360,02-360,Station Gravel,,46.762586,-71.213165,,,,,2
20365,02-365,Station St-Laurent,,46.762284,-71.224081,,,,,1
20370,02-370,Station du V.-Moulin,,46.762333,-71.218354,,,,,2
20375,02-375,Station Rivière Etchemin,,46.759125,-71.228957,,,,,1
20380,02-380,Station St-Laurent,,46.762127,-71.223631,,,,,2
20385,02-385,Station de la G.-Hermine,,46.756935,-71.230569,,,,,1
20390,02-390,Station Rivière Etchemin,,46.759298,-71.228492,,,,,1
20395,02-395,Station de St-Romuald,,46.754308,-71.234966,,,,,1
20400,02-400,Station de la G.-Hermine,,46.756504,-71.230691,,,,,1
5013,5013,Station Taniata,,46.752355,-71.239302,,,,,1
20410,02-410,Station de St-Romuald,,46.754131,-71.234890,,,,,1
20415,02-415,Station 02-0415,,46.750221,-71.243165,,,,,1
20420,02-420,Station Taniata,,46.752258,-71.239044,,,,,1
20425,02-425,Station PRB Desneiges,,46.748392,-71.244780,,,,,1
20435,02-435,Station Wilson,,46.745884,-71.246856,,,,,2
20440,02-440,Station PRB Desneiges,,46.747894,-71.244871,,,,,2
20445,02-445,Station 02-0445,,46.743912,-71.248390,,,,,1
20450,02-450,Station Wilson,,46.745707,-71.246650,,,,,2
20455,02-455,Station de Mercure,,46.736831,-71.258946,,,,,1
20460,02-460,Station Le 1660 G.-Couture,,46.743983,-71.248030,,,,,2
20465,02-465,Station E.-Lacasse,,46.734952,-71.263411,,,,,1
20470,02-470,Station de Mercure,,46.736646,-71.258767,,,,,1
20482,02-482,Station CLSC St-Romuald,,46.734937,-71.262791,,,,,1
20485,02-485,Station du Sault,,46.732808,-71.268377,,,,,2
5047,5047,Station de la Concorde,,46.731375,-71.276112,,,,,1
5044,5044,Station du Sault,,46.732653,-71.267997,,,,,1
5051,5051,Station de la Presqu'île,,46.739411,-71.282165,,,,,1
5048,5048,Station de la Concorde,,46.730984,-71.275767,,,,,1
20515,,Station Lavigerie,,46.764843,-71.292707,,,,,1
20520,,Station Lavigerie,,46.764766,-71.293426,,,,,1
20522,,Station de l'Église,,46.766406,-71.290373,,,,,1
20525,,Station Germain-des-Prés,,46.768108,-71.286274,,,,,1
20530,,Station Germain-des-Prés,,46.768613,-71.286019,,,,,1
20535,,Station CHUL,,46.769439,-71.283701,,,,,1
20540,,Station CHUL,,46.769789,-71.283797,,,,,1
20545,,Station Place de la Cité,,46.771116,-71.280543,,,,,1
20550,,Station Place de la Cité,,46.771020,-71.281354,,,,,1
20555,,Station Beneva,,46.772757,-71.277320,,,,,1
20560,,Station Beneva,,46.773363,-71.276909,,,,,1
20565,,Station Hochelaga,,46.775378,-71.276860,,,,,1
20575,,Station de la Foresterie,,46.780207,-71.278488,,,,,1
20580,,Station Université Laval,,46.779224,-71.270930,,,,,1
20585,,Station Stade Telus,,46.782100,-71.281186,,,,,1
20590,,Station Bibliothèques,,46.782024,-71.271939,,,,,1
20595,,Station des Quatre-Bourgeois,,46.783984,-71.283990,,,,,1
20600,,Station de la Terrasse,,46.783237,-71.273424,,,,,1
20610,,Station du PEPS,,46.785833,-71.276561,,,,,1
30020,03-020,Terminus Lagueux,,46.671764,-71.340733,,,,,1
30035,03-035,Station des Argousiers,,46.668538,-71.336003,,,,,2
30040,03-040,Station des Argousiers,,46.668593,-71.336308,,,,,1
30045,03-045,Station 03-0045,,46.665601,-71.331935,,,,,2
30050,03-050,Station 03-0050,,46.666025,-71.332790,,,,,1
30055,03-055,Station du B.-Accueil,,46.664058,-71.329802,,,,,2
30060,03-060,Station du B.-Accueil,,46.664068,-71.330075,,,,,1
30065,03-065,Station P.-St-Jean,,46.661935,-71.326851,,,,,2
30070,03-070,Station Petit-St-Jean,,46.661964,-71.327139,,,,,1
30075,03-075,Station du Bosquet,,46.659952,-71.324083,,,,,2
30080,03-080,Station du Bosquet,,46.660122,-71.324596,,,,,1
30085,03-085,Station des Trembles,,46.656681,-71.319578,,,,,2
30090,03-090,Station des Trembles,,46.656801,-71.320003,,,,,1
30095,03-095,Station A.-Rousseau,,46.653143,-71.314519,,,,,2
30100,03-100,Station A.-Rousseau,,46.652924,-71.314545,,,,,1
30105,03-105,Station du Lin,,46.650034,-71.310110,,,,,1
30110,03-110,Station du Lin,,46.649838,-71.310106,,,,,1
30115,03-115,Station G.-Bilodeau,,46.650076,-71.305389,,,,,2
30120,03-120,Station G.-Bilodeau,,46.650099,-71.304917,,,,,2
30125,03-125,Station PRB de St-É.-de-Lauzon,,46.651812,-71.301066,,,,,2
30130,03-130,Station PRB de St-É.-de-Lauzon,,46.651540,-71.301342,,,,,1
30135,03-135,Station Bélanger,,46.653111,-71.296813,,,,,2
30140,03-140,Station Bélanger,,46.652997,-71.296738,,,,,2
30145,03-145,Station M.-Fleurs,,46.656605,-71.291956,,,,,2
30150,03-150,Station M.-Fleurs,,46.657171,-71.290874,,,,,2
30155,03-155,Station des Cigales,,46.659527,-71.288777,,,,,2
30160,03-160,Station des Cigales,,46.659232,-71.288787,,,,,2
30165,03-165,Station Paradis,,46.663853,-71.280676,,,,,2
30170,03-170,Station Paradis,,46.663542,-71.281193,,,,,2
30175,03-175,Station 03-0175,,46.664903,-71.273594,,,,,2
30180,03-180,Station 03-0180,,46.664645,-71.274374,,,,,2
30185,03-185,Station 03-0185,,46.666098,-71.268647,,,,,2
30187,03-187,Station 03-0187,,46.667498,-71.265465,,,,,2
30190,03-190,Station 03-0190,,46.665944,-71.268654,,,,,2
30192,03-192,Station 03-0192,,46.667578,-71.264920,,,,,2
30195,03-195,Station 03-0195,,46.669359,-71.262929,,,,,2
30200,03-200,Station 03-0200,,46.669292,-71.262754,,,,,2
30205,03-205,Station 03-0205,,46.671683,-71.262162,,,,,2
30207,03-207,Station 03-0207,,46.673561,-71.262608,,,,,2
30210,03-210,Station 03-0210,,46.671445,-71.261977,,,,,2
30212,03-212,Station 03-0212,,46.673836,-71.262477,,,,,2
30215,03-215,Station de la Toucanière,,46.680811,-71.267821,,,,,2
30220,03-220,Station de la Toucanière,,46.680992,-71.267844,,,,,2
30225,03-225,Station Doyle,,46.683952,-71.270586,,,,,2
30227,03-227,Station Boucher,,46.686008,-71.272173,,,,,2
30230,03-230,Station Doyle,,46.683798,-71.270280,,,,,2
30232,03-232,Station Boucher,,46.686085,-71.271990,,,,,2
30235,03-235,Station de St-Denis,,46.691179,-71.279917,,,,,2
30237,03-237,Station du Faubourg,,46.692832,-71.282394,,,,,1
30240,03-240,Station de St-Denis,,46.691358,-71.279885,,,,,2
30242,03-242,Station du Faubourg,,46.692558,-71.281797,,,,,2
30245,03-245,Station de l'Anse,,46.695454,-71.284022,,,,,2
30250,03-250,Station de l'Anse,,46.695743,-71.283949,,,,,2
30255,03-255,Station PRB de St-Rédempteur,,46.697476,-71.284757,,,,,1
30260,03-260,Station PRB de St-Rédempteur,,46.697806,-71.284714,,,,,1
30265,03-265,Station G.-Laliberté,,46.698704,-71.285225,,,,,2
30270,03-270,Station G.-Laliberté,,46.698763,-71.285095,,,,,2
30275,03-275,Station H.-Pelletier,,46.702719,-71.286443,,,,,1
30280,03-280,Station Bellerive,,46.702370,-71.286106,,,,,1
30285,03-285,Station du S.-Bois,,46.705453,-71.286604,,,,,2
30290,03-290,Station de la Clairière,,46.705744,-71.286375,,,,,1
30295,03-295,Station de l'Escale,,46.709527,-71.288383,,,,,1
30300,03-300,Station de l'Escale,,46.709786,-71.288303,,,,,1
30305,03-305,Station de Bernières,,46.711282,-71.290922,,,,,1
30310,03-310,Station de la Traversière,,46.711695,-71.290997,,,,,1
7002,7002,Station Plante,,46.717043,-71.298661,,,,,2
7001,7001,Station Plante,,46.717416,-71.298554,,,,,1
7006,7006,Station J.-Demers,,46.720112,-71.298887,,,,,2
7005,7005,Station J.-Demers,,46.720326,-71.298498,,,,,2
7010,7010,Station École de l'Envol,,46.723923,-71.297647,,,,,1
7009,7009,Station École de l'Envol,,46.723521,-71.297501,,,,,1
7014,7014,Station PRB des Rivières,,46.728778,-71.296067,,,,,1
7013,7013,Station PRB des Rivières,,46.728293,-71.295960,,,,,1
7018,7018,Station Cayer,,46.732507,-71.294872,,,,,2
7017,7017,Station de la Flore,,46.732222,-71.294715,,,,,2
7020,7020,Station Laflamme,,46.733913,-71.294416,,,,,2
7019,7019,Station Laflamme,,46.733465,-71.294304,,,,,2
7022,7022,Station A.-M.-Filteau,,46.735593,-71.293903,,,,,2
7021,7021,Station A.-M.-Filteau,,46.735566,-71.293667,,,,,2
7025,7025,Station de l'A.-Gingras,,46.738174,-71.292435,,,,,2
7026,7026,Station H.-Poirier,,46.738428,-71.292418,,,,,2
7029,7029,Station du Panorama,,46.739154,-71.290076,,,,,2
3826,3826,St-Laurent / Caldwell,,46.818682,-71.183723,,,,,
3825,3825,St-Laurent / Caldwell,,46.818763,-71.183854,,,,,
3679,3679,Fraser / St-Laurent,,46.819355,-71.181282,,,,,1
3179,3179,Fraser / St-Laurent,,46.819432,-71.181159,,,,,1
110035,11-035,St-Joseph / de Bienville,,46.819935,-71.178602,,,,,1
110040,11-040,St-Joseph / de Bienville,,46.819956,-71.179053,,,,,1
110045,11-045,St-Joseph / Fagot,,46.820476,-71.175521,,,,,1
110047,11-047,St-Joseph / Orléans,,46.820702,-71.174030,,,,,1
110050,11-050,St-Joseph / Fagot,,46.820554,-71.175608,,,,,1
110055,11-055,St-Joseph / St-Narcisse O.,,46.826082,-71.164250,,,,,1
110060,11-060,St-Joseph / Orléans,,46.820830,-71.173848,,,,,1
110065,11-065,St-Joseph / G.-D.-Davie,,46.826636,-71.161801,,,,,1
110070,11-070,St-Joseph / St-Narcisse O.,,46.826255,-71.164167,,,,,1
110075,11-075,St-Joseph / Bourassa,,46.827037,-71.160391,,,,,1
110080,11-080,St-Joseph / St-Narcisse E.,,46.826488,-71.162738,,,,,1
110085,11-085,St-Joseph / du M.-Ruel,,46.826733,-71.157015,,,,,1
110090,11-090,St-Joseph / Bourassa,,46.827132,-71.160455,,,,,1
110095,11-095,St-Joseph / Ste-Marie,,46.827345,-71.153788,,,,,1
110100,11-100,St-Joseph / du M.-Ruel,,46.826899,-71.156421,,,,,1
110105,11-105,St-Joseph / A.-Boutin,,46.827659,-71.150231,,,,,1
110110,11-110,St-Joseph / Ste-Marie,,46.827500,-71.153536,,,,,1
110115,11-115,St-Joseph / Ménard,,46.827500,-71.147221,,,,,1
110120,11-120,St-Joseph / A.-Boutin,,46.827739,-71.150582,,,,,1
110125,11-125,St-Joseph / P.-Bouchard,,46.826994,-71.145602,,,,,1
110127,11-127,St-Joseph / Côte Gilmour,,46.826473,-71.143954,,,,,1
110130,11-130,St-Joseph / Ménard,,46.827574,-71.147111,,,,,1
110135,11-135,St-Joseph / J.-E.-Paré,,46.826049,-71.141548,,,,,1
110140,11-140,St-Joseph / P.-Bouchard,,46.827160,-71.145766,,,,,1
110145,11-145,St-Joseph / Parent,,46.826238,-71.139209,,,,,1
110150,11-150,St-Joseph / Côte Gilmour,,46.826719,-71.144392,,,,,1
110155,11-155,St-Joseph / des Chanterelles,,46.826396,-71.135994,,,,,1
110160,11-160,St-Joseph / J.-E.-Paré,,46.826144,-71.141985,,,,,1
110165,11-165,École du Ruisseau,,46.826137,-71.133332,,,,,1
110170,11-170,St-Joseph / Parent,,46.826351,-71.139068,,,,,1
110175,11-175,St-Joseph / des Bolets,,46.825768,-71.131459,,,,,1
110177,11-177,St-Joseph - arrêt 11-0177,,46.825203,-71.128576,,,,,1
110180,11-180,St-Joseph / des Chanterelles,,46.826511,-71.135898,,,,,2
110185,11-185,St-Joseph - arrêt 11-0185,,46.824923,-71.126855,,,,,1
110190,11-190,École du Ruisseau,,46.826249,-71.133298,,,,,2
110195,11-195,St-Joseph - arrêt 11-0195,,46.824367,-71.121723,,,,,2
110200,11-200,St-Joseph / des Bolets,,46.825892,-71.131406,,,,,2
110205,11-205,Pointe de la Martinière,,46.823626,-71.117591,,,,,2
110207,11-207,St-Joseph / G.-Couture,,46.823166,-71.115564,,,,,2
110210,11-210,St-Joseph - arrêt 11-0210,,46.825440,-71.129121,,,,,2
110215,11-215,Lallemand / Goupil,,46.821352,-71.113036,,,,,2
110220,11-220,St-Joseph - arrêt 11-0220,,46.825086,-71.127142,,,,,2
110225,11-225,Lallemand / Jogues,,46.819602,-71.110607,,,,,2
110230,11-230,St-Joseph - arrêt 11-0230,,46.824331,-71.121086,,,,,2
110235,11-235,Lallemand / de Berry,,46.817513,-71.107565,,,,,2
110240,11-240,Pointe de la Martinière,,46.823779,-71.117854,,,,,2
110245,11-245,Lallemand / des Riveurs,,46.815262,-71.104386,,,,,2
110247,11-247,Parc industriel de Lauzon,,46.819133,-71.123294,,,,,2
110250,11-250,St-Joseph / G.-Couture,,46.823346,-71.115779,,,,,2
110255,11-255,des Calfats / G.-Couture,,46.822150,-71.125992,,,,,2
110260,11-260,Lallemand / Goupil,,46.821288,-71.112692,,,,,1
110265,11-265,G.-Couture - arrêt 11-0265,,46.821450,-71.129247,,,,,1
110270,11-270,Lallemand / Jogues,,46.819557,-71.110236,,,,,1
110275,11-275,G.-Couture / des Abricotiers,,46.820832,-71.131221,,,,,1
110280,11-280,Lallemand / de Berry,,46.817470,-71.107235,,,,,1
1053,1053,G.-Couture / du F.-Chambly,,46.820007,-71.133877,,,,,1
110290,11-290,Parc industriel de Lauzon,,46.818895,-71.123203,,,,,2
1055,1055,G.-Couture - arrêt 1055,,46.819041,-71.136877,,,,,1
110300,11-300,G.-Couture / des Calfats,,46.822143,-71.126366,,,,,2
1057,1057,G.-Couture / Langelier,,46.817943,-71.140372,,,,,1
110310,11-310,G.-Couture - arrêt 11-0310,,46.821324,-71.129059,,,,,2
1059,1059,G.-Couture / Caron,,46.816793,-71.144028,,,,,1
1052,1052,G.-Couture / J.-Marchand,,46.820553,-71.131506,,,,,2
110325,11-325,C.-Poiré / H.-Bernier,,46.816821,-71.146864,,,,,1
1054,1054,G.-Couture / du F.-Chambly,,46.819574,-71.134533,,,,,2
110335,11-335,H.-Bernier - arrêt 11-0335,,46.818525,-71.146869,,,,,1
1058,1058,G.-Couture / Langelier,,46.817621,-71.140741,,,,,1
110345,11-345,H.-Bernier / P.-Romain,,46.820018,-71.147734,,,,,1
110350,11-350,C.-Poiré / Caron,,46.817202,-71.144995,,,,,2
110355,11-355,H.-Bernier / Blériot,,46.821147,-71.149332,,,,,1
110360,11-360,C.-Poiré / H.-Bernier,,46.816708,-71.147068,,,,,1
110370,11-370,H.-Bernier - arrêt 11-0370,,46.818355,-71.146961,,,,,1
110375,11-375,du V.-Fort / L.-P.-Guay,,46.823998,-71.152455,,,,,1
110380,11-380,H.-Bernier / P.-Romain,,46.819824,-71.147814,,,,,1
110385,11-385,du V.-Fort / des Castels,,46.822633,-71.153415,,,,,2
110390,11-390,H.-Bernier / Blériot,,46.820909,-71.149248,,,,,1
110405,11-405,du V.-Fort / de la Châtelaine,,46.820298,-71.154611,,,,,1
110410,11-410,du V.-Fort / Caron,,46.824068,-71.152051,,,,,1
110415,11-415,Station du V.-Fort,,46.818316,-71.155719,,,,,1
110420,11-420,du V.-Fort / St-Luc,,46.822449,-71.153283,,,,,1
110425,11-425,Champagnat / Mgr-Bourget,,46.818793,-71.160080,,,,,2
110435,11-435,Champagnat / de Courcelette,,46.816791,-71.163252,,,,,2
110440,11-440,du Vieux-Fort / de la Châtelaine,,46.820513,-71.154287,,,,,1
110445,11-445,Champagnat / du C.-Laliberté,,46.814660,-71.165966,,,,,2
110450,11-450,Station du V.-Fort,,46.818402,-71.155387,,,,,1
110455,11-455,Champagnat / Bolduc,,46.813120,-71.167765,,,,,2
110460,11-460,Champagnat / Mgr-Bourget,,46.818700,-71.159964,,,,,2
110465,11-465,Champagnat / d'Artimon,,46.810232,-71.170980,,,,,2
110470,11-470,Champagnat / de Courcelette,,46.816579,-71.163324,,,,,1
110475,11-475,Champagnat / D'Aubigny,,46.808382,-71.173247,,,,,2
110480,11-480,Champagnat / du C.-Laliberté,,46.814486,-71.165901,,,,,1
110485,11-485,École Champagnat,,46.806639,-71.175398,,,,,2
110490,11-490,Champagnat / du Maçon,,46.812790,-71.167884,,,,,1
110495,11-495,Champagnat / V.-Plante,,46.804827,-71.176691,,,,,2
110500,11-500,Champagnat / St-Omer,,46.811422,-71.169517,,,,,1
110505,11-505,Champagnat / A.-Desjardins,,46.803584,-71.177779,,,,,2
110510,11-510,Champagnat / V.-Chagnon,,46.809925,-71.171107,,,,,1
3127,3127,A.-Desjardins / V.-Chagnon,,46.802243,-71.176337,,,,,1
110520,11-520,Champagnat / D'Aubigny,,46.808037,-71.173430,,,,,1
3129,3129,A.-Desjardins / des Commandeurs,,46.800876,-71.174312,,,,,1
110530,11-530,École Champagnat,,46.806268,-71.175423,,,,,1
3053,3053,Galeries Chagnon - A.-Desjardins,,46.797748,-71.170250,,,,,1
110540,11-540,Champagnat / V.-Plante,,46.804545,-71.176719,,,,,1
3055,3055,A.-Desjardins - arrêt 3055,,46.795201,-71.166503,,,,,1
3625,3625,A.-Desjardins / Champagnat,,46.803193,-71.177520,,,,,2
3133,3133,A.-Desjardins / É.-Dallaire,,46.793362,-71.163919,,,,,1
3627,3627,A.-Desjardins / V.-Chagnon,,46.802484,-71.176211,,,,,1
3135,3135,Station UQAR - A.-Desjardins,,46.791931,-71.161823,,,,,1
3629,3629,A.-Desjardins / des Commandeurs,,46.801149,-71.174146,,,,,1
3137,3137,Centre des congrès,,46.790563,-71.163340,,,,,1
3052,3052,Galeries Chagnon - A.-Desjardins,,46.798096,-71.170186,,,,,1
3139,3139,Clinique médicale L.-métro - Métivier,,46.791610,-71.165112,,,,,2
3635,3635,Station UQAR - A.-Desjardins,,46.792765,-71.162432,,,,,1
3637,3637,Centre des congrès,,46.790445,-71.163654,,,,,1
3059,3059,É.-Dallaire / du P.-Kennedy,,46.790749,-71.168293,,,,,2
3639,3639,Clinique médicale L.-métro - Métivier,,46.791454,-71.165142,,,,,2
3061,3061,du P.-Kennedy - arrêt 3061,,46.791557,-71.170882,,,,,1
3063,3063,du P.-Kennedy / Bossuet,,46.792812,-71.172694,,,,,1
3058,3058,É.-Dallaire / du P.-Kennedy,,46.790529,-71.168214,,,,,2
3065,3065,du P.-Kennedy / G.-Couture,,46.794611,-71.175291,,,,,1
3060,3060,du P.-Kennedy - arrêt 3060,,46.791604,-71.171342,,,,,1
110645,11-645,St-Édouard / Pie-X,,46.796060,-71.181656,,,,,1
3062,3062,du P.-Kennedy / Bossuet,,46.792936,-71.173225,,,,,1
110655,11-655,St-Édouard / St-Georges,,46.797092,-71.183169,,,,,1
110657,11-657,St-Édouard / de la B.-de-Carillon,,46.798365,-71.184968,,,,,1
3064,3064,du P.-Kennedy / G.-Couture,,46.794313,-71.175342,,,,,1
110665,11-665,St-Édouard / de L'Espérance,,46.799259,-71.186304,,,,,1
110670,11-670,Station St-Édouard,,46.794386,-71.179500,,,,,1
110675,11-675,St-Louis / du C.-Roi,,46.801164,-71.186475,,,,,1
110677,11-677,St-Louis / St-Urbain,,46.802276,-71.185701,,,,,2
110680,11-680,St-Édouard / Pie-X,,46.796067,-71.181938,,,,,1
110685,11-685,St-Louis / St-Onésime,,46.803446,-71.185186,,,,,1
110690,11-690,St-Édouard / St-Georges,,46.797242,-71.183633,,,,,1
110695,11-695,St-Louis / D.-Desjardins,,46.805220,-71.183476,,,,,1
